modelo,parametros,corrida,tokens_entrada,tokens_salida,tokens_razonamiento,latencia,salida,acierto,costo_usd,timestamp
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-03""}",1,103,3,0,0.5062,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.358205
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-04""}",1,100,5,0,0.4586,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.358514
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-05""}",1,92,3,0,0.9359,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.358824
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-06""}",1,99,5,0,0.5274,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.359132
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-07""}",1,95,3,0,0.4932,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.359438
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-08""}",1,106,5,0,0.429,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.359818
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-09""}",1,98,5,0,0.5486,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.360287
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-10""}",1,98,5,0,0.5557,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.360765
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-01""}",2,89,5,0,0.5148,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.361151
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-02""}",2,106,5,0,0.6186,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.361553
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-03""}",2,103,3,0,0.5195,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.361878
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-04""}",2,100,5,0,0.5637,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.362201
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-05""}",2,92,3,0,0.5971,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.362548
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-06""}",2,99,5,0,0.4715,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.362873
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-07""}",2,95,3,0,0.5172,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.363201
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-08""}",2,106,5,0,0.4342,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.363526
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-09""}",2,98,5,0,0.5549,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.363852
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-10""}",2,98,5,0,0.6258,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.364178
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-01""}",3,89,5,0,0.5193,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.364505
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-02""}",3,106,5,0,0.7581,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.364832
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-03""}",3,103,3,0,0.4924,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.365162
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-04""}",3,100,5,0,0.5235,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.365487
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-05""}",3,92,3,0,0.6002,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.365872
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-06""}",3,99,5,0,0.4826,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.366319
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-07""}",3,95,3,0,0.5736,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.366712
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-08""}",3,106,5,0,0.4381,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.367098
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-09""}",3,98,5,0,0.6399,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.367485
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-10""}",3,98,5,0,0.5205,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.367880
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-01""}",4,89,5,0,0.7226,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.368268
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-02""}",4,106,5,0,0.6817,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.368616
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-03""}",4,103,3,0,0.5325,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.368951
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-04""}",4,100,5,0,0.4901,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.369284
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-05""}",4,92,3,0,0.6044,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.369617
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-06""}",4,99,5,0,0.5016,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.369948
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-07""}",4,95,3,0,0.5587,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.370285
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-08""}",4,106,5,0,0.5175,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.370616
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-09""}",4,98,5,0,0.5177,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.371040
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-10""}",4,98,5,0,0.5288,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.371443
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-01""}",5,89,5,0,0.493,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.371933
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-02""}",5,106,5,0,0.6811,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.372268
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-03""}",5,103,3,0,0.6322,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.372602
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-04""}",5,100,5,0,0.4864,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.372935
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-05""}",5,92,3,0,0.6437,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.373265
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-06""}",5,99,5,0,0.5647,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.373629
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-07""}",5,95,3,0,0.5919,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.373957
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-08""}",5,106,5,0,0.4712,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.374287
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-09""}",5,98,5,0,0.5207,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.374717
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 0.9, ""caso"": ""CASE-10""}",5,98,5,0,0.5729,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.375087
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-01""}",1,89,5,0,0.554,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.375655
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-02""}",1,106,5,0,0.6323,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.376045
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-03""}",1,103,3,0,0.5462,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.376405
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-04""}",1,100,5,0,0.5737,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.376736
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-05""}",1,92,3,0,0.6733,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.377104
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-06""}",1,99,5,0,0.59,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.377436
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-07""}",1,95,3,0,0.6683,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.377767
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-08""}",1,106,5,0,0.4409,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.378096
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-09""}",1,98,5,0,0.4912,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.378427
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-10""}",1,98,5,0,0.5154,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.378755
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-01""}",2,89,5,0,0.5955,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.379087
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-02""}",2,106,5,0,0.7258,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.379418
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-03""}",2,103,3,0,0.5267,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.379749
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-04""}",2,100,5,0,0.556,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.380078
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-05""}",2,92,3,0,0.6062,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.380408
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-06""}",2,99,5,0,0.585,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.380756
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-07""}",2,95,3,0,0.5604,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.381106
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-08""}",2,106,5,0,0.4379,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.381437
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-09""}",2,98,5,0,0.6213,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.381767
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-10""}",2,98,5,0,0.4912,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.382096
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-01""}",3,89,5,0,0.5514,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.382426
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-02""}",3,106,5,0,0.6093,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.382754
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-03""}",3,103,3,0,0.5237,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.383083
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-04""}",3,100,5,0,0.4797,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.383503
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-05""}",3,92,3,0,0.8366,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.383944
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-06""}",3,99,5,0,0.4834,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.384339
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-07""}",3,95,3,0,0.6435,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.384731
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-08""}",3,106,5,0,0.4408,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.385122
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-09""}",3,98,5,0,0.46,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.385513
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-10""}",3,98,5,0,0.7647,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.385886
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-01""}",4,89,5,0,0.5041,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.386225
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-02""}",4,106,5,0,0.6237,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.386563
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-03""}",4,103,3,0,0.4976,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.386901
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-04""}",4,100,5,0,0.574,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.387238
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-05""}",4,92,3,0,0.6206,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.387574
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-06""}",4,99,5,0,0.5056,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.387910
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-07""}",4,95,3,0,0.5012,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.388256
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-08""}",4,106,5,0,0.4848,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.388601
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-09""}",4,98,5,0,0.5716,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.388951
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-10""}",4,98,5,0,0.5967,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.389302
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-01""}",5,89,5,0,0.6129,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.389722
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-02""}",5,106,5,0,0.6426,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.390295
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-03""}",5,103,3,0,0.5305,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.390690
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-04""}",5,100,5,0,0.5143,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.391164
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-05""}",5,92,3,0,0.6385,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.391595
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-06""}",5,99,5,0,0.6766,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.391968
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-07""}",5,95,3,0,0.5147,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.392369
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-08""}",5,106,5,0,0.4667,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.392842
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-09""}",5,98,5,0,0.5086,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.393244
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 0.7, ""top_p"": 1.0, ""caso"": ""CASE-10""}",5,98,5,0,0.5802,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.393627
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-01""}",1,89,5,0,0.4951,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.394372
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-02""}",1,106,5,0,0.6415,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.394864
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-03""}",1,103,3,0,0.5026,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.395364
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-04""}",1,100,5,0,0.5776,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.395839
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-05""}",1,92,3,0,0.6276,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.396271
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-06""}",1,99,5,0,0.4918,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.396669
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-07""}",1,95,3,0,0.4982,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.397021
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-08""}",1,106,5,0,0.4284,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.397364
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-09""}",1,98,5,0,0.5162,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.397704
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-10""}",1,98,5,0,0.5306,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.398044
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-01""}",2,89,5,0,0.4901,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.398381
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-02""}",2,106,5,0,0.76,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.398717
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-03""}",2,103,3,0,0.6741,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.399053
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-04""}",2,100,5,0,0.54,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.399452
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-05""}",2,92,3,0,0.6878,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.399820
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-06""}",2,99,5,0,0.5233,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.400169
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-07""}",2,95,3,0,0.4945,NETWORK_PARTITION,True,1.6e-05,2026-09-19T11:44:49.400533
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-08""}",2,106,5,0,0.4644,RESOURCE_EXHAUSTION,True,1.9e-05,2026-09-19T11:44:49.400868
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-09""}",2,98,5,0,0.5343,RESOURCE_EXHAUSTION,False,1.8e-05,2026-09-19T11:44:49.401197
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-10""}",2,98,5,0,0.5771,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.401527
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-01""}",3,89,5,0,0.5316,RESOURCE_EXHAUSTION,False,1.6e-05,2026-09-19T11:44:49.401857
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-02""}",3,106,5,0,0.6246,SECURITY_BREACH,True,1.9e-05,2026-09-19T11:44:49.402186
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-03""}",3,103,3,0,0.5476,NETWORK_PARTITION,True,1.7e-05,2026-09-19T11:44:49.402514
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-04""}",3,100,5,0,0.4991,RESOURCE_EXHAUSTION,True,1.8e-05,2026-09-19T11:44:49.402842
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-05""}",3,92,3,0,0.5701,DATABASE_OUTAGE,True,1.6e-05,2026-09-19T11:44:49.403170
propietario_economico,"{""parte"": ""2.b"", ""temperature"": 1.0, ""top_p"": 0.5, ""caso"": ""CASE-06""}",3,99,5,0,0.5297,SECURITY_BREACH,True,1.8e-05,2026-09-19T11:44:49.403499
